"SbjNum","Nquest","Data_ENTREVISTA","MUN","UF","REG","T_ZONA","T_RESID","D02","T_D01A_1","T_D01A_2","T_D01A_3","D01A_IDADE","D01A_FX_ID","D03","D06","D06a","D08","D07a","Q01","Q02a","Q02b","Q02c","Q02d","Q02e","Q02f","Q02g","Q03","Q04a","Q04b","Q04c","Q04d","Q05a","Q05b","Q05c","Q06","Q07a","Q07b","Q07c","Q07d","Q07e","Q07f","Q07g","Q07h","Q07i","Q07j","Q07l","Q07m","Q07n","Q07o","Q08","Q08b","Q09","Q10P1a","Q10P1b","Q10P2a","Q10P2b","Q10G1","Q10G2","Q10CD","Q10AL","Q10AL_DF","Q10S","Q11a","Q11b","Q11c","Q12","Q13","Q14A","Q14A2","Q14B","Q14B_agregada","Q14B2","Q14B2_agregada","Q14G1","Q14G1_agregada","Q14G2","Q14G2_agregada","Q14S1","Q14S1_agregada","Q14S2","Q14S2_agregada","Q14CD","Q14CD_agregada","Q14AL","Q14AL_agregada","Q14AL_DF","Q15","Q16_1","Q16_2","Q16_3","Q16_4","Q16_5","Q16_6","Q16_7","Q16_8","Q16_9","Q16_10","Q16_11","Q16_12","Q16_13","Q17_1","Q17_2","Q17_3","Q17_4","Q17_5","Q17_6","Q17_7","Q17_8","Q17_9","Q17_10","Q17_11","Q17_12","Q17_13","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q18_13","Q19","Q22","Q23a","Q23b","Q23c","Q23d","Q24","Q25a","Q25b","Q26a","Q26b","Q27a","Q27b","Q27c","Q27d","Q28_codigos_desagregados","Q28_codigos_agregados1","Q29","Q30a","Q30b","Q30c","Q31_1","Q31_2","Q31_3","Q31_4","Q31_5","Q31_6","Q31_7","Q31_8","Q31_9","Q31_10","Q31_11","Q31_12","Q31_13","Q31_14","Q32","D04","D05","D09_RENDAF","D09a_FX_RENDAF","D09a_RENDAF","D11","D10","D10a","D12_COR","D12a","D20","ID_entrevistador","sexo_entrevistador","peso"
"177545440",1547.0,"11/29/2022",5208707,52,3,1,1,1,13.0,9.0,1995.0,27.0,3,7,2,1,2,3,3,0,0,0,0,0,5,,2,2,4,2,2,4,2,1,5,1,1,4,1,3,3,3,2,1,1,1,1,1,3,1,2,2,1,4,1,1,52007,,376,97,,52009,2,,,3,4,5,5,,,,,,,,,,,,,,,,,,5,96,7,96,96,0,5,5,96,96,96,96,96,96,1,10,96,96,0,0,96,96,96,2,8,96,3,96,10,96,0,0,96,96,96,96,96,96,96,96,7,5,2,2,,,2,5,5,3,3,3,3,4,1,97,97,97,1,1,97,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,999997,97,6,5,3,,8,2,3.0,183.0,2,1.64272484724016
"177545737",1548.0,"11/29/2022",3515707,35,1,1,1,1,13.0,8.0,1986.0,36.0,4,7,4,1,2,2,3,0,0,0,0,6,7,2,2,1,5,5,5,5,2,1,0,2,2,4,1,2,4,2,2,1,4,1,1,1,2,1,1,4,1,4,1,1,35010,35002,281,278,,35003,1,,,3,5,1,1,9,1,2,1,60,4,60,4,97,3,97,3,97,3,97,3,,1,96,9,9,96,0,0,0,0,0,96,5,96,96,0,10,96,98,0,0,0,96,0,0,10,96,0,0,10,10,10,0,97,97,2,0,95,10,5,95,10,5,2,2,,,97,5,5,97,3,3,4,4,1,10,10,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,3000,3,,6,97,,97,97,3.0,117.0,2,0.358099883014268
"177545809",1549.0,"11/29/2022",3552205,35,1,1,1,2,29.0,12.0,1987.0,34.0,3,9,6,2,2,3,2,0,2,5,7,4,7,2,1,1,4,4,98,5,2,4,6,3,2,3,2,2,3,3,2,1,2,1,3,2,3,2,2,4,4,,1,1,,98,,,,,,,,3,5,1,1,9,1,2,1,98,777,98,777,97,3,97,3,210,2,97,3,,4,96,96,96,96,0,96,96,96,96,96,96,96,96,3,9,5,96,0,4,96,5,4,2,0,96,1,96,6,96,95,2,6,95,5,5,96,96,96,5,8,2,2,2,,,3,5,2,2,2,2,2,4,1,4,4,97,1,1,97,1,1,1,1,2,2,2,3,1,1,1,3,3,97,1,1,2,999998,99,99,2,100,,2,3,3.0,120.0,1,0.711291684675861
"177545938",1550.0,"11/29/2022",5206800,52,3,1,1,1,18.0,6.0,1987.0,35.0,4,7,2,1,2,3,1,0,7,2,3,2,7,1,2,1,1,4,5,5,2,2,9,1,1,1,1,3,2,3,3,3,3,3,3,3,2,5,4,5,1,6,1,2,52009,,387,192,,52003,1,,,3,1,1,1,3,1,1,1,52005,1,,,97,3,97,3,97,3,123,1,,5,2,0,96,2,8,8,2,2,8,6,96,96,96,5,0,96,0,8,8,96,0,8,8,96,96,5,2,10,8,5,2,4,4,4,1,95,95,95,95,2,4,2,1,4,2,2,5,5,3,3,4,4,4,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,3,2,1200,1,,4,96,,9,1,1.0,181.0,2,0.316372595753048
"177546421",1551.0,"11/29/2022",1501402,15,4,1,1,1,22.0,7.0,1988.0,34.0,3,8,4,2,5,3,3,0,2,0,0,0,1,,4,4,2,1,2,1,2,2,9,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,5,,5,,,,,,,,,,3,3,4,1,1,9,1,2,1,15003,1,15002,1,15012,1,15005,1,97,3,97,3,,5,3,3,3,96,3,3,3,3,3,96,3,3,3,5,7,96,5,3,5,96,5,5,7,5,96,5,10,10,1,3,1,1,5,9,2,96,4,4,5,5,4,2,2,,,3,5,5,3,3,4,4,5,1,21,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1500,2,,5,3,,8,2,5.0,160.0,2,0.57774829778159
"177546788",1552.0,"11/29/2022",5202502,52,3,1,1,1,18.0,2.0,1973.0,49.0,5,10,1,1,1,3,1,0,0,0,3,7,7,2,1,1,5,3,5,5,1,1,10,4,2,3,2,3,3,2,3,3,2,3,2,2,2,1,2,1,1,4,1,1,52007,,379,367,,52007,2,,,3,4,1,1,1,1,2,1,52005,1,,,52006,1,52011,1,182,1,211,1,,4,5,4,6,4,0,4,5,6,2,2,5,6,5,4,7,8,5,0,4,4,4,1,1,7,5,2,4,8,6,5,3,5,5,6,1,5,5,8,5,6,4,2,2,,,3,5,2,3,2,3,1,4,1,41,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,1,2,1,2,2,1,2,999998,99,99,3,4,,8,2,4.0,139.0,2,0.735111760627162
"177547013",1553.0,"11/29/2022",4106902,41,5,1,1,2,29.0,10.0,1966.0,56.0,6,2,15,,,,2,0,7,0,7,0,7,2,2,3,2,5,1,1,2,4,8,3,2,3,1,3,3,3,3,3,3,3,3,3,3,5,4,5,1,6,1,2,41002,,97,97,,97,2,,,2,1,1,1,9,1,2,1,41009,1,,,97,3,97,3,97,3,97,3,,5,96,8,96,96,9,97,96,96,96,96,96,96,96,0,0,0,96,10,10,10,96,96,10,96,96,10,97,97,97,97,97,97,97,97,97,97,97,97,97,96,2,2,2,,,2,5,5,4,4,5,5,3,2,97,97,97,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,3000,3,,5,5,7,8,2,7.0,130.0,2,1.34473743209777
"177547256",1554.0,"11/29/2022",3126109,31,1,2,1,2,17.0,10.0,1974.0,48.0,5,1,11,,,,4,0,0,0,0,0,0,,5,97,5,1,5,5,5,1,0,4,4,4,4,4,4,4,1,4,3,4,4,4,4,5,4,5,1,60,1,2,60,,60,60,,60,4,,,4,5,1,1,60,4,50,4,50,4,60,4,60,4,60,4,60,4,60,4,,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,96,96,96,10,96,96,0,96,96,96,96,0,10,5,2,2,,,3,97,97,4,4,5,5,5,1,97,97,1,2,2,2,97,1,1,2,1,1,2,1,97,1,97,1,1,97,1,1,2,2000,2,,3,97,,8,2,5.0,110.0,2,0.988758907044124
"177547281",1555.0,"11/29/2022",5208707,52,3,1,1,2,27.0,10.0,1981.0,41.0,4,7,4,3,5,3,1,0,0,7,7,7,7,2,1,2,1,5,1,5,97,1,10,4,1,4,3,4,3,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,52003,,263,312,,52009,1,,,3,5,1,1,9,1,2,1,97,3,,,97,3,97,3,97,3,97,3,,5,0,10,96,96,0,96,96,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,5,1,,24,2,3,1,5,4,3,4,5,3,1,11,11,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,3,2,999997,97,1,1,5,1,2,3,3.0,183.0,2,0.808561909348328
"177548492",1556.0,"11/29/2022",4106902,41,5,1,1,2,11.0,10.0,1984.0,38.0,4,6,2,1,2,2,3,2,2,0,7,7,7,2,2,2,2,2,2,2,2,2,10,3,3,3,3,3,1,3,3,1,3,3,3,3,3,4,3,2,1,6,1,2,60,,70,60,,60,2,,,2,5,1,1,97,3,97,3,97,3,,,97,3,97,3,97,3,97,3,,5,0,5,5,7,10,0,5,5,7,6,8,0,5,8,0,0,96,10,5,5,96,96,7,96,96,5,97,97,0,0,10,97,97,97,97,97,97,97,97,96,4,2,2,,,3,5,5,3,3,5,4,5,1,97,97,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,4000,4,,5,3,,5,1,5.0,130.0,2,0.480828407171634
"177548595",1557.0,"11/29/2022",1302504,13,4,1,1,1,31.0,8.0,1988.0,34.0,3,9,2,2,2,3,3,2,4,1,0,4,5,,2,2,2,2,2,4,2,2,9,1,3,2,1,3,2,2,3,2,2,2,2,1,2,5,4,5,1,6,1,2,13004,13001,426,464,,13007,3,,,4,1,1,1,9,1,2,1,13007,1,13002,1,13002,1,13002,1,176,1,97,3,,5,97,0,96,96,6,96,96,6,96,97,97,97,4,96,2,96,96,4,96,96,96,96,96,96,96,97,0,0,96,96,5,4,4,4,96,96,96,96,4,96,4,2,2,,,3,5,5,3,1,1,1,1,2,9,1,2,2,97,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,7272,5,,3,3,,5,1,6.0,175.0,2,0.975124822255313
"177548650",1558.0,"11/29/2022",3552205,35,1,1,1,2,22.0,3.0,1989.0,33.0,3,9,4,1,5,3,1,0,0,0,4,2,7,3,2,1,1,5,4,2,4,5,0,4,1,4,3,4,4,2,3,2,98,1,1,2,4,1,1,3,4,,1,1,,35002,,,,,,,,1,5,1,1,9,1,2,1,35003,1,35002,1,35008,1,97,3,97,3,97,3,,5,1,8,96,0,0,0,0,0,0,96,2,0,0,0,9,96,0,0,0,0,96,0,0,6,96,0,1,10,3,3,0,1,0,0,0,3,8,5,1,10,5,2,1,24,1,3,5,5,98,2,4,2,4,1,71,13,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,3,1,1,2,2,3600,3,,2,5,5,2,3,3.0,120.0,1,1.17142423375575
"177548694",1559.0,"11/29/2022",2700300,27,2,1,1,2,3.0,3.0,1972.0,50.0,5,2,15,,,,4,0,1,7,0,0,0,,4,4,5,5,1,4,5,2,7,3,3,3,3,4,3,3,1,4,3,1,1,1,3,5,2,3,1,4,1,1,27006,27002,228,97,,27003,2,,,3,3,1,1,3,1,2,1,27005,1,,,27007,1,27006,1,97,3,97,3,,5,96,96,96,96,2,96,96,96,96,96,96,96,96,9,0,96,2,10,10,96,96,96,4,4,96,9,95,96,96,96,0,96,95,95,95,95,95,95,3,0,3,2,2,,,3,5,5,3,3,5,97,5,2,97,97,1,2,2,2,2,2,1,1,2,2,2,2,97,1,97,1,1,1,1,1,2,800,1,,3,3,,8,2,2.0,147.0,2,1.15879525842959
"177548695",1560.0,"11/29/2022",2700300,27,2,1,1,1,23.0,12.0,1953.0,68.0,7,3,13,,,,4,0,3,7,0,0,0,,4,2,4,4,2,4,2,4,8,3,1,3,1,3,1,4,4,1,3,3,1,1,3,1,1,3,1,6,1,2,27004,27001,97,216,,97,2,,,2,1,1,1,9,1,2,1,27005,1,,,97,3,97,3,97,3,97,3,,5,3,0,96,96,10,96,96,5,96,96,96,96,5,10,10,96,5,10,96,96,96,96,96,5,96,96,96,96,96,96,95,96,96,96,96,96,96,96,96,10,2,2,2,,,3,5,5,3,4,2,2,4,2,97,97,1,97,1,1,1,2,2,2,2,2,2,2,97,1,1,1,1,2,2,4,2,1212,1,,2,5,1,2,3,1.0,147.0,2,1.24068516216194
"177548696",1561.0,"11/29/2022",2700300,27,2,1,1,1,21.0,5.0,1979.0,43.0,4,7,1,1,3,3,1,0,2,6,0,7,7,1,1,1,5,5,1,5,5,5,10,3,4,2,2,2,2,2,1,3,2,4,4,3,1,5,4,5,1,6,1,2,27004,27001,97,97,,27003,2,,,4,3,1,1,5,1,1,1,70,5,,,70,5,70,5,70,5,70,5,,5,2,0,3,3,9,4,4,3,4,3,3,4,5,0,0,2,3,9,6,2,3,3,5,3,2,5,5,6,95,95,5,95,95,95,4,95,95,95,3,5,1,1,,4,2,2,5,5,4,4,5,2,3,1,40,40,1,2,2,2,2,2,3,3,1,2,2,2,2,1,2,1,1,2,2,3,2,3000,3,,4,3,,2,3,1.0,147.0,2,1.2232468736721
"177548697",1562.0,"11/29/2022",2700300,27,2,1,1,1,24.0,6.0,1995.0,27.0,3,7,4,2,2,3,3,0,7,5,0,2,6,,1,1,97,4,1,5,4,1,9,3,1,4,1,1,1,3,3,1,4,1,1,3,3,1,1,2,1,4,1,1,27006,27002,155,216,,27003,2,,,3,1,1,1,6,1,1,1,27005,1,,,27001,1,27003,1,97,3,130,1,,3,96,5,96,96,10,3,96,6,96,2,1,96,3,0,8,0,7,9,4,0,2,0,2,5,1,10,5,7,96,96,2,96,4,3,96,96,96,96,96,10,1,2,2,,,3,4,3,3,1,2,2,4,2,40,40,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,5,2,2732,3,,3,97,,5,1,4.0,147.0,2,0.611049631023552
"177548698",1563.0,"11/29/2022",2700300,27,2,1,1,1,14.0,8.0,1981.0,41.0,4,6,4,2,5,3,1,3,6,0,5,5,7,2,2,1,1,5,1,5,1,1,8,3,1,1,1,3,1,3,1,3,3,1,1,1,1,2,2,3,4,,4,,,,,,,,,,4,2,1,4,4,,,,,,,,,,,,,,,,,,5,96,4,96,97,10,5,5,7,4,96,96,96,96,9,8,7,5,10,5,5,5,5,5,96,96,7,96,5,96,96,5,96,96,8,7,96,96,96,96,5,4,2,1,4,3,2,5,5,3,4,2,3,5,2,40,40,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,4,2,2700,3,,1,3,,5,2,1.0,147.0,2,0.969400182925949
"177548699",1564.0,"11/29/2022",2700300,27,2,1,1,2,11.0,5.0,1967.0,55.0,6,3,4,2,5,3,1,0,7,0,0,0,7,2,5,5,1,5,5,5,1,1,10,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,27002,27002,228,128,,27001,2,,,2,1,1,1,9,1,2,1,27005,1,,,27007,1,27006,1,158,2,111,1,,5,96,10,96,96,96,96,96,96,96,96,96,96,96,4,10,96,10,0,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,10,5,2,2,,,1,1,2,3,4,4,4,5,1,40,40,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2000,2,,1,5,88,2,3,4.0,147.0,2,1.46223685745717
"177548700",1565.0,"11/29/2022",2700300,27,2,1,1,1,2.0,12.0,1982.0,39.0,4,7,2,1,2,3,2,4,7,0,0,0,1,,4,2,2,4,1,1,4,4,8,4,1,4,3,3,1,1,1,1,1,1,1,1,1,2,4,1,1,4,1,1,27006,27002,97,216,,27003,4,,,4,3,1,1,9,1,2,1,27005,1,,,27007,1,27006,1,104,1,135,1,,4,96,96,96,96,96,96,96,96,96,96,96,96,96,1,10,4,8,9,0,0,0,0,7,2,0,0,96,96,96,96,96,96,96,96,96,96,96,96,96,8,5,2,2,,,3,5,2,2,3,4,1,3,2,97,97,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,3,2,2700,3,,5,3,,5,1,4.0,147.0,2,0.571495414211335
"177549237",1566.0,"11/29/2022",5208707,52,3,1,1,2,27.0,6.0,1983.0,39.0,4,6,3,1,2,3,3,0,2,0,3,2,0,,5,3,3,5,2,4,3,5,7,1,3,3,1,3,3,1,1,1,1,1,3,1,1,2,4,4,5,,5,,,,,,,,,,1,3,1,4,5,,,,,,,,,,,,,,,,,,5,96,5,96,5,9,7,6,7,4,96,96,96,8,2,0,96,96,7,5,96,96,96,3,96,96,3,7,8,96,6,10,8,7,5,96,96,96,96,7,3,4,2,2,,,2,5,5,4,4,5,5,4,2,97,97,1,2,1,1,1,2,2,1,2,3,2,2,1,1,1,1,1,1,1,3,2,3000,3,,4,3,,12,2,4.0,183.0,2,1.05528249393464
"177549297",1567.0,"11/29/2022",4300604,43,5,1,1,1,30.0,10.0,1975.0,47.0,5,4,11,,,,3,0,0,7,2,3,0,,5,2,2,3,2,2,2,2,5,4,3,3,3,4,3,4,3,2,3,2,3,1,3,2,2,2,6,,6,,,,,,,,,,4,3,5,1,1,3,1,2,1,43001,1,43001,1,60,4,60,4,60,4,60,4,,3,96,96,96,96,5,96,4,2,96,96,96,96,3,96,5,96,96,4,5,96,5,96,96,96,96,96,3,96,96,96,4,96,96,4,96,96,96,96,96,5,5,2,2,,,2,5,5,3,4,5,5,5,2,12,12,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,600,1,,1,5,7,2,3,3.0,177.0,2,0.862916916178222
"177549512",1568.0,"11/29/2022",5202502,52,3,1,1,2,30.0,8.0,1970.0,52.0,5,9,1,1,1,3,2,3,7,0,7,7,7,2,2,1,2,2,2,5,5,2,5,3,3,2,3,4,1,3,4,3,4,3,3,3,3,5,4,5,1,6,1,2,52007,,453,367,,52001,1,,,3,1,1,1,1,1,1,1,52005,1,,,52011,1,97,3,,,165,1,,4,3,2,96,3,3,2,2,3,2,96,3,4,3,2,0,2,2,4,4,96,96,2,2,2,2,4,6,6,3,5,4,4,7,4,3,97,6,8,6,5,5,2,1,5,3,2,5,2,3,3,2,4,4,1,40,40,1,2,2,2,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,3,2,5000,4,,3,4,,8,2,3.0,139.0,2,0.87774108407917
"177549647",1569.0,"11/29/2022",2402600,24,2,2,1,2,3.0,9.0,1989.0,33.0,3,5,11,,,,3,0,0,6,0,2,6,,2,2,5,1,1,1,1,1,0,3,2,2,3,3,3,3,3,3,3,2,3,1,3,2,4,5,1,4,1,1,50,,106,399,,50,4,,,4,1,1,1,9,1,1,1,24004,1,24001,1,97,3,97,3,97,3,97,3,,5,3,4,0,2,0,6,3,2,0,0,0,0,0,0,0,2,96,0,0,0,0,0,0,0,0,8,95,95,96,95,95,95,95,95,95,95,95,95,95,95,4,2,2,,,2,5,5,4,4,5,2,5,1,98,98,97,1,1,2,1,1,1,1,2,2,98,2,1,1,1,2,2,2,1,3,2,1212,1,,6,97,,5,2,3.0,180.0,1,1.30952064948615
"177549709",1570.0,"11/29/2022",4309209,43,5,1,1,2,29.0,8.0,1996.0,26.0,3,7,3,1,2,3,2,3,3,1,1,5,7,1,4,2,1,5,5,5,2,2,5,2,97,2,1,3,2,3,3,4,3,2,1,2,2,3,4,4,1,50,1,50,43004,43001,97,97,,97,2,1,,2,2,4,4,,,,,,,,,,,,,,,,,,5,8,96,96,5,8,7,3,96,96,8,8,96,8,6,6,96,96,6,96,96,6,96,7,96,96,7,95,95,95,95,95,95,95,95,95,95,95,95,95,95,4,2,2,,,2,97,97,4,4,4,4,4,1,13,13,1,2,1,97,1,1,1,3,2,1,3,3,1,2,97,1,1,3,1,3,2,3000,3,,6,96,,9,1,3.0,178.0,1,0.514107398732723
"177549894",1571.0,"11/29/2022",4106902,41,5,1,1,1,12.0,9.0,1992.0,30.0,3,3,4,2,5,3,2,1,7,0,0,3,5,,1,1,1,5,4,5,97,4,8,3,2,2,1,3,2,3,1,1,2,2,4,2,3,5,4,3,5,,5,,,,,,,,,,2,2,1,1,1,5,1,1,1,41009,1,,,41003,1,41005,1,97,3,97,3,,5,5,0,5,5,8,7,5,8,7,5,5,5,5,5,0,5,96,10,8,96,96,96,5,96,96,96,5,0,0,7,10,8,6,0,10,10,7,0,5,10,2,2,2,,,2,5,5,3,3,4,4,5,1,97,97,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,3,2,1212,1,,4,102,,8,2,1.0,106.0,1,0.772793760985735
"177550127",1572.0,"11/29/2022",4106902,41,5,1,1,1,11.0,10.0,1995.0,27.0,3,6,4,2,5,3,2,4,0,7,3,5,7,1,2,1,2,5,5,5,5,1,7,2,2,2,1,2,2,2,3,2,3,3,3,2,2,4,4,3,1,6,1,2,41007,,211,178,,97,2,,,2,1,4,4,,,,,,,,,,,,,,,,,,4,5,1,4,4,7,6,2,96,6,96,96,96,2,5,2,3,96,7,4,96,3,2,5,96,96,6,3,9,7,96,2,5,96,5,2,96,5,9,5,2,4,1,,4,1,2,5,5,3,2,4,4,4,2,9,1,1,2,2,2,2,1,1,2,3,1,1,2,1,2,2,1,1,2,2,3,2,5000,4,,4,10,,7,5,3.0,144.0,1,0.316190289439455
"177550419",1573.0,"11/29/2022",3532702,35,1,1,1,2,19.0,9.0,1974.0,48.0,5,4,15,,,,3,0,3,0,0,0,0,,4,1,4,5,2,5,5,4,5,4,4,4,3,4,3,4,3,2,4,3,3,3,4,2,2,2,1,4,1,1,35010,35002,60,60,,60,2,,,4,5,1,1,2,1,50,4,50,4,50,4,50,4,50,4,60,4,60,4,,5,96,96,96,96,0,0,10,10,96,96,96,96,96,4,6,96,7,0,6,96,96,96,6,8,96,96,95,95,95,95,0,95,95,95,95,95,95,95,95,10,4,2,2,,,3,5,5,4,4,5,3,4,2,97,97,1,2,97,97,2,2,2,2,2,1,2,2,2,3,2,1,1,1,1,6,2,1212,1,,1,5,1,8,2,10.0,171.0,2,0.988758907044124
"177550476",1574.0,"11/29/2022",2304400,23,2,1,1,1,12.0,1.0,1985.0,37.0,4,6,4,1,5,3,3,2,3,0,0,0,1,,4,2,3,5,3,5,5,5,8,4,3,4,4,4,3,3,3,1,4,3,3,3,3,1,2,3,1,7,1,2,23006,,60,60,,23001,3,,,2,5,1,1,9,1,2,1,23002,1,,,23002,1,23002,1,97,3,97,3,,5,8,4,3,0,10,96,0,3,3,96,3,3,3,7,8,96,4,8,4,5,2,96,2,3,2,3,96,10,2,95,1,0,0,1,2,5,95,0,0,0,3,2,2,,,3,5,5,3,4,5,5,1,1,8,7,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,4000,4,,5,5,1,8,2,3.0,164.0,2,0.969400182925949
"177550518",1575.0,"11/29/2022",2102036,21,2,2,1,1,2.0,3.0,2000.0,22.0,2,6,12,,,,3,0,0,0,0,0,0,,2,1,1,1,1,1,1,1,10,2,2,3,2,2,2,4,2,2,2,1,2,2,2,2,1,3,1,4,1,1,60,,97,97,,60,1,,,2,5,4,4,,,,,,,,,,,,,,,,,,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,97,97,97,97,97,97,97,97,10,5,1,,24,1,1,1,1,1,3,4,4,3,1,97,97,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,3,2,3500,3,,6,97,,8,2,2.0,186.0,1,1.16143685140696
"177550526",1576.0,"11/29/2022",3126109,31,1,2,1,2,16.0,2.0,1979.0,43.0,4,5,4,3,6,3,2,5,5,0,7,7,7,2,2,1,5,4,1,1,2,1,10,1,1,1,1,2,3,2,3,1,1,1,1,2,2,1,1,2,1,4,1,1,31004,,97,97,,31003,2,,,2,5,1,1,6,1,2,1,31008,1,31001,1,31007,1,31012,1,97,3,97,3,,5,96,10,4,4,0,7,7,9,7,3,6,3,6,5,10,6,5,0,2,96,4,96,1,2,96,3,97,10,97,97,97,97,5,8,7,97,97,7,8,10,2,1,,24,1,2,5,1,2,2,2,2,3,2,40,40,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,3,2,1000,1,,1,5,50,2,3,4.0,110.0,2,1.31869187770642
"177550565",1577.0,"11/29/2022",1302504,13,4,1,1,2,26.0,10.0,1995.0,27.0,3,5,2,1,2,3,4,0,0,4,7,7,7,1,2,2,1,3,4,5,3,5,5,4,3,2,2,4,3,3,2,2,3,2,2,2,3,1,2,2,1,4,1,1,13008,13002,60,60,,50,3,,,3,4,1,1,9,1,2,1,13007,1,13002,1,97,3,97,3,97,3,97,3,,4,3,5,96,5,0,4,4,3,3,96,96,96,96,5,7,96,96,2,3,3,96,96,3,96,96,1,97,97,96,97,0,97,10,10,97,96,96,96,96,10,4,2,2,,,3,5,5,3,3,4,4,4,1,13,13,2,2,1,1,1,2,1,2,2,3,2,3,1,1,3,1,1,3,1,3,2,2424,2,,1,5,22,8,2,3.0,175.0,2,1.36744877444536
"177550783",1578.0,"11/29/2022",5206800,52,3,1,1,1,11.0,12.0,1997.0,24.0,2,8,4,3,5,3,1,0,7,7,7,7,7,2,2,97,3,4,5,5,5,4,3,3,3,2,1,3,3,4,3,2,4,4,3,3,2,5,4,4,1,5,1,2,52005,,50,97,,50,2,,,3,3,1,1,3,1,1,1,97,3,,,52003,1,97,3,97,3,216,1,,3,3,0,3,0,4,3,96,0,5,6,0,2,2,0,0,0,2,6,3,96,98,5,4,1,2,2,7,10,10,10,5,6,6,8,5,4,10,7,6,2,5,1,,29,1,2,3,3,4,4,2,4,5,1,10,10,1,2,2,2,2,1,1,3,1,2,1,2,1,2,2,1,2,2,2,3,2,5500,4,,6,97,,7,1,3.0,181.0,2,0.548778935655041
"177551110",1579.0,"11/29/2022",3552502,35,1,2,1,1,25.0,2.0,1955.0,67.0,7,3,14,,,,1,0,0,0,7,0,0,,1,1,1,1,1,5,5,1,7,4,4,3,1,4,1,4,4,4,3,3,2,1,3,5,4,4,1,6,1,2,35007,35001,352,97,,35003,1,,,4,1,1,1,5,1,1,1,35001,1,35001,1,35012,1,35012,1,97,3,97,3,,5,0,0,0,96,10,5,5,5,0,0,0,0,5,5,0,0,0,10,10,5,5,96,5,96,96,96,5,5,0,96,10,5,5,5,0,0,0,0,0,10,1,2,2,,,2,3,1,4,4,5,2,3,2,40,40,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,4,2,1008,1,,3,3,,2,3,3.0,142.0,2,1.05863265835898
"177551135",1580.0,"11/29/2022",4106902,41,5,1,1,2,8.0,5.0,2004.0,18.0,2,7,11,,,,3,1,0,0,0,7,7,1,3,4,4,97,2,4,4,97,97,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,6,1,2,97,,97,97,,97,2,,,3,5,3,3,,,,,,,,,,,,,,,,,,5,96,96,96,96,10,96,96,96,96,96,96,96,96,0,1,0,0,10,0,0,0,0,0,0,0,0,97,97,97,97,0,97,97,97,97,97,97,97,97,0,4,2,2,,,97,97,97,4,4,5,5,5,1,97,97,97,97,97,97,97,1,1,2,97,2,1,97,97,1,97,1,1,97,1,3,2,6000,4,,6,3,,97,97,6.0,130.0,2,0.423048687544805
